area,seniority,title,company,source,location,workplace_type,published_date,url,skills,area_score,area_matches,search_term,external_id,description
Fullstack,Júnior,Programador Full Stack – Junior [RJ],Teknisa,gupy,"Rio de Janeiro, Rio de Janeiro",Híbrido,2026-07-23,https://teknisa.gupy.io/job/eyJqb2JJZCI6MTE3NTk0NTcsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"API REST, CSS, Git, HTML, Inglês, JavaScript, Metodologias Ágeis, Oracle, PHP, PostgreSQL, React, React Native, SQL Server, Scrum, TypeScript, UX/UI",12.0,full stack(t),programador junior,11759457,"Aqui, na Teknisa, a tecnologia conecta pessoas.A inovação está no nosso DNA, mas são nossos Tekers que dão vida a tudo o que fazemos. Somos movidos por criatividade, ousadia e pelo desejo de transformar desafios em oportunidades, criando experiências que impulsionam negócios.Em um mundo em constante evolução, respondemos com inteligência e automatização, desenvolvendo tecnologias de gerenciamento para diversos segmentos. Mas, acima de tudo, investimos em pessoas, incentivando cada Teker a cresce"
Fullstack,Júnior,📍 PRESENCIAL - SOMENTE PARA CANDIDATOS NO LOCAL Desenvolvedor Full Stack Júnior,PS Contrata,programathor,Belo Horizonte/MG,Presencial,,https://programathor.com.br/jobs/33664-desenvolvedor-full-stack-junior,"Angular, JavaScript, MySQL, Node.js, PostgreSQL",24.0,"desenvolvedor full(t), full stack(t)",Júnior,33664,"Tecnologias: Angular, JavaScript, MySQL, Node.js, PostgreSQL. Contrato: PJ. Empresa: Pequena/média empresa."
Mobile,Estágio,Banco de Talentos Estágio em Desenvolvimento - TI,Gertec Brasil,gupy,"São Paulo, São Paulo",Presencial,2024-02-15,https://gertec.gupy.io/job/eyJqb2JJZCI6NjcyMzc4MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"C++, Excel, Hardware, Inglês",4.0,android,estagio desenvolvimento,6723780,"GERTEC💙São as diferenças entre cada pessoa que passa pela Gertec que nos torna ainda melhores. Temos muito orgulho de ser uma empresa 100% nacional e referência em soluções tecnológicas que melhoram a experiência de consumo. Atuando sempre com excelência, prestatividade e proximidade com os nossos clientes, colaboradores e toda a sociedade.Se você é uma pessoa movida por resultados, que gosta de fazer a diferença, adoraremos ter você aqui conosco impulsionando negócios.Responsabilidades e atribu"
Mobile,Júnior,Desenvolvedor Mobile JR (Flutter),Close-up International,gupy,"São Paulo, São Paulo",Híbrido,2026-06-18,https://close-up-international.gupy.io/job/eyJqb2JJZCI6MTE1MTI2MDMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"API REST, Flutter, Git, Kotlin, MongoDB, Redes/TCP-IP, SQL, Scrum, Swift",24.0,"android, flutter(t), mobile(t), swift, ios",desenvolvedor jr,11512603,"Na Close-Up nós trabalhamos com dados, informações e tecnologia para ajudar a transformar a área da saúde! Somos uma empresa de conteúdo e serviços para a indústria farmacêutica e, contribuímos para o conhecimento das tendências do mercado, ajudando com eficiência e transparência a estreitar as relações entre laboratórios e profissionais médicos. Estamos em busca de um DESENVOLVEDOR MOBILE JR (FLUTTER) para nos apoiar na região de São Paulo!Responsabilidades e atribuiçõesParticipação nos process"
Mobile,Estágio,Estágio em Desenvolvimento de Software - Android,SiDi,gupy,"Campinas, São Paulo",Presencial,2026-06-23,https://sidi.gupy.io/job/eyJqb2JJZCI6MTE1Mzc0MzMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Git, Inglês, Kotlin, POO",13.0,"aplicativo, android(t)",estagio desenvolvimento,11537433,"Se você tem o espírito criativo e inovador e quer trabalhar em projetos globais em um dos maiores institutos de ciência e tecnologia do Brasil, essa é a sua chance! Venha conhecer o SiDi e saiba mais sobre esta oportunidade. Estamos em busca de profissionais da área de desenvolvimento móvel, dinâmicos, comunicativos, e que gostem de trabalhar em equipe, para fazerem parte do nosso time de #SiDiers.Responsabilidades e atribuiçõesAtuar na manutenção e desenvolvimento de novas funcionalidades de ap"
Mobile,Estágio,Estágio em Desenvolvimento de Software / Android Embarcado,Instituto de Pesquisas ELDORADO,gupy,"Campinas, São Paulo",Presencial,2026-07-21,https://institutoeldorado.gupy.io/job/eyJqb2JJZCI6MTE2NjExNzksInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Git, Inglês, Java, Kotlin, Linux",12.0,android(t),estagio desenvolvimento,11661179,"PcDs são sempre bem-vindas.Buscamos pessoas apaixonadas por tecnologia. Alguém que se motive por desafios e atue com autonomia. Precisa gostar de trabalhar em equipe e possuir espírito colaborativo.Responsabilidades e atribuiçõesEstágio em desenvolvimento de software embarcado no subsistema de câmera de sistemas com Android Embarcado; Apoio em integração de features/libs do subsistema de câmera de sistemas com Android Embarcado; Apoio com análise de problemas, debugando logs do logcat envolvendo"
Mobile,Estágio,Estágio em desenvolvimento Android - Kotlin/Java,Instituto de Pesquisas ELDORADO,gupy,"Campinas, São Paulo",Presencial,2026-07-10,https://institutoeldorado.gupy.io/job/eyJqb2JJZCI6MTE1ODMxNTEsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"BigQuery, CI/CD, GCP, Inglês, Java, Kotlin",12.0,android(t),estagio desenvolvimento,11583151,"PcDs são sempre bem-vindas.Buscamos pessoas apaixonadas por tecnologia. Alguém que se motive por desafios e atue com autonomia. Precisa gostar de trabalhar em equipe e possuir espírito colaborativo.Responsabilidades e atribuiçõesSuporte ao time de desenvolvimento de Câmera App Android;Apoiar as atividades de investigação, correção e desenvolvimento em Kotlin/java, bem como multi threading e integração de codigo, instrumentação de dados, Big Data e Google Cloud Platform, incluindo BigQuery, Analy"
Mobile,Júnior,PROGRAMADOR JUNIOR,Vagas e oportunidades no Grupo Rodonaves,gupy,"Ribeirão Preto, São Paulo",Presencial,2026-07-16,https://rodonaves.gupy.io/job/eyJqb2JJZCI6MTE2NTgxMTIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Angular, C#, Flutter, Oracle, PostgreSQL, Windows",6.0,"android, flutter, xamarin",programador junior,11658112,"SOBRE O GRUPO RODONAVES .... Somos o Grupo Rodonaves, estamos aqui para cuidar das pessoas para que elas possam movimentar seus próprios sonhos. É esse sentimento que faz crescer nosso espírito empreendedor. Com coragem e dedicação, nos firmamos no ramo de transportes e, hoje, expandimos nossa atuação e criamos soluções diversas para todo o Brasil por meio das 6 empresas que compõem o nosso Grupo e nos posicionam como um dos melhores e maiores grupos logísticos do país e referência no setor. Res"
Mobile,Júnior,Pessoa desenvolvedora Android Júnior,Terras,gupy,"Belém, Pará",Remoto,2022-03-11,https://terras&15719&inactive.gupy.io/job/eyJqb2JJZCI6MTU5MDIyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"Firebase, Flutter, Java, Kotlin, Machine Learning, Metodologias Ágeis, PHP, PostgreSQL, React, React Native, SQL, Scrum, Testes Automatizados, UX/UI",18.0,"react native, android(t), flutter, mobile",desenvolvedor junior,1590223,"Se você procura uma empresa que possua um ambiente colaborativo, inovação constante, com grandes oportunidades e que tenha como propósito causar impacto positivo na sociedade, seu lugar é conosco!Nós desenvolvemos aplicações web e mobile, com as seguintes tecnologias / frameworks:PHP - CakePHP, LaravelNodeJs / ElixirJavascript - ReactJs, AngularBanco de dados: PostgreSQL / PostGIS / RealmAndroid: Java / KotlinGoogle Earth EngineAWS / GCPAqui você poderá aprender isso e muito mais, dependendo do "
Mobile,Júnior,Programador Android Junior,E,linkedin,São Paulo e Região,Não informado,2026-04-23,https://br.linkedin.com/jobs/view/programador-android-junior-at-e-4405615620,,12.0,android(t),programador junior,4405615620,
Outros/TI Geral,Estágio,976 - Estágio Superior - TI (Desenvolvedor),Yapp,linkedin,"Contagem, MG",Não informado,2026-07-08,https://br.linkedin.com/jobs/view/976-est%C3%A1gio-superior-ti-desenvolvedor-at-yapp-4438515185,,0.0,,estagio ti,4438515185,
Outros/TI Geral,Júnior,ANALISTA DE PROGRAMAÇÃO LOGISTICO JUNIOR (SP) | LOTS GROUP,LOTS Group,gupy,"São Paulo, São Paulo",Híbrido,2026-07-15,https://lotsgroup.gupy.io/job/eyJqb2JJZCI6MTE2NTE5NjgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Excel, Power BI",0.0,,programador junior,11651968,"SOBRE A LOTS GROUP: A LOTS Group é uma empresa do Grupo Scania, focada em soluções logísticas sustentáveis e inovação. Nossa missão é construir o maior ecossistema de soluções logísticas para habilitar o transporte sustentável com foco em zero emissões de carbono. Como parte do Grupo TRATON, estamos em um momento estratégico de evolução do nosso modelo de negócios, consolidando-nos como um integrador de soluções logísticas sustentáveis.SOBRE A POSIÇÃO: Estamos em busca de um Analista de Programa"
Outros/TI Geral,Júnior,ANALISTA DE SISTEMAS JUNIOR,Ferragens Negrão,linkedin,"Curitiba, PR",Não informado,2026-06-30,https://br.linkedin.com/jobs/view/analista-de-sistemas-junior-at-ferragens-negr%C3%A3o-4435174342,,0.0,,analista de sistemas junior,4435174342,
Outros/TI Geral,Júnior,ANALISTA DE SISTEMAS JUNIOR - DIVINÓPOLIS MG,AMEV | Repor Atacadista,linkedin,Brasil,Não informado,2026-05-28,https://br.linkedin.com/jobs/view/analista-de-sistemas-junior-divin%C3%B3polis-mg-at-amev-repor-atacadista-4419999907,,0.0,,analista de sistemas junior,4419999907,
Outros/TI Geral,Júnior,Analista Desenvolvedor Automação com IA JR,Grupo SysMap,gupy,"São Paulo, São Paulo",Presencial,2026-07-23,https://gruposysmap.gupy.io/job/eyJqb2JJZCI6MTE3NDg2MDksInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Git, Inteligência Artificial",0.0,,desenvolvedor jr,11748609,"Você é movido(a) por tecnologia, dados e inovação? 🚀 Na Triggo.ai, transformamos desafios complexos em soluções inteligentes. Somos uma empresa brasileira focada em Analytics, IA e transformação digital, ajudando organizações a tomar decisões mais estratégicas e gerar impacto real nos negócios. Trabalhamos com diferentes setores do mercado, sempre combinando tecnologia de ponta, visão de negócio e execução ágil. Se você quer construir soluções que fazem a diferença e crescer junto com um time de"
Outros/TI Geral,Júnior,Analista Desenvolvedor Salesforce Junior [JF 46699-11717645],Confidencial,gupy,Brasil,Remoto,2026-07-23,https://xfckvnq.gupy.io/job/eyJqb2JJZCI6MTE3MTc2NDUsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"API REST, Git, Inteligência Artificial, Salesforce",0.0,,desenvolvedor junior,11717645,"A AI/R Everymind, fundada em novembro de 2014, é parceira oficial da Salesforce desde 2015 e especialista multicloud. Desenvolvemos soluções que transformam negócios de todos os portes e setores, unindo visão 360°, expertise tecnológica e uma mentalidade de inovação pioneira.Somos parte da AI/R, a AI Revolution Company. Uma conexão estratégica de componentes revolucionários que incorporam a Inteligência Artificial por completo.﻿Você gosta de um desafio? Junte-se a nós, venha ser um Everyminder!R"
Outros/TI Geral,Júnior,Analista de Desenvolvimento de Sistemas Júnior,TACOM Soluções em Mobilidade,linkedin,"Belo Horizonte, MG",Não informado,2026-07-03,https://br.linkedin.com/jobs/view/analista-de-desenvolvimento-de-sistemas-j%C3%BAnior-at-tacom-solu%C3%A7%C3%B5es-em-mobilidade-4433193450,,0.0,,analista de sistemas junior,4433193450,
Outros/TI Geral,Júnior,Analista de Desenvolvimento de Sistemas Júnior,Movequip,linkedin,"Ribeirão Preto, SP",Não informado,2026-07-14,https://br.linkedin.com/jobs/view/analista-de-desenvolvimento-de-sistemas-j%C3%BAnior-at-movequip-4440505681,,0.0,,analista de sistemas junior,4440505681,
Outros/TI Geral,Júnior,Analista de Implantação de Sistemas Júnior,TransUnion,linkedin,"São Paulo, SP",Não informado,2026-07-28,https://br.linkedin.com/jobs/view/analista-de-implanta%C3%A7%C3%A3o-de-sistemas-j%C3%BAnior-at-transunion-4445791006,,0.0,,analista de sistemas junior,4445791006,
Outros/TI Geral,Júnior,Analista de Recrutamento e Seleção (Tech Recruiter) Júnior,PrimeUp,linkedin,"São Paulo, SP",Não informado,2026-07-22,https://br.linkedin.com/jobs/view/analista-de-recrutamento-e-sele%C3%A7%C3%A3o-tech-recruiter-j%C3%BAnior-at-primeup-4441091004,,0.0,,qa junior,4441091004,
Outros/TI Geral,Júnior,Analista de Sistemas Embarcados Júnior,Jobbol,linkedin,"Espírito Santo do Pinhal, SP",Não informado,2026-07-07,https://br.linkedin.com/jobs/view/analista-de-sistemas-embarcados-j%C3%BAnior-at-jobbol-4437814028,,0.0,,analista de sistemas junior,4437814028,
Outros/TI Geral,Júnior,Analista de Sistemas Júnior,Jobbol,linkedin,"Bauru, SP",Não informado,2026-07-24,https://br.linkedin.com/jobs/view/analista-de-sistemas-j%C3%BAnior-at-jobbol-4445231484,,0.0,,programador junior,4445231484,
Outros/TI Geral,Júnior,Analista de Sistemas Júnior,abler Vagas,linkedin,"Arujá, SP",Não informado,2026-05-06,https://br.linkedin.com/jobs/view/analista-de-sistemas-j%C3%BAnior-at-abler-vagas-4411265502,,0.0,,analista de sistemas junior,4411265502,
Outros/TI Geral,Júnior,Analista de Sistemas Júnior,Globoaves,linkedin,"Cascavel, PR",Não informado,2026-07-30,https://br.linkedin.com/jobs/view/analista-de-sistemas-j%C3%BAnior-at-globoaves-4447052193,,0.0,,analista de sistemas junior,4447052193,
Outros/TI Geral,Júnior,Analista de TI Jr,Fundação Getulio Vargas,vagas,São Paulo / SP A empresa aceita candidaturas de São Paulo e cidades próximas,Não informado,Há 6 dias,https://www.vagas.com.br/vagas/v2827762/analista-de-ti-jr,LLM,0.0,,analista de sistemas junior,2827762,"Descrição: Implementar componentes de soluções agentic sob orientação da equipe;Desenvolver integrações via APIs de LLM e conectores com dados corporativos;Apoiar a construção de fluxos com memória, contexto e RAG, contribuindo com código, testes e documentação;Participar de rotinas de avaliação contínua e melhoria de prompts (LLMOps);Aplicar práticas de segurança e proteção de dados definidas ..."
Outros/TI Geral,Júnior,Analista de TI Júnior,Jobbol,linkedin,"Cotia, SP",Não informado,2026-07-14,https://br.linkedin.com/jobs/view/analista-de-ti-j%C3%BAnior-at-jobbol-4440561651,,0.0,,analista de sistemas junior,4440561651,
Outros/TI Geral,Júnior,Analista de TI e Produtos Júnior,Jobbol,linkedin,"São Paulo, SP",Não informado,2026-07-07,https://br.linkedin.com/jobs/view/analista-de-ti-e-produtos-j%C3%BAnior-at-jobbol-4437793833,,0.0,,analista de sistemas junior,4437793833,
Outros/TI Geral,Júnior,Analista de Tecnologia da Informação Junior,Jobbol,linkedin,"Araçatuba, SP",Não informado,2026-06-23,https://br.linkedin.com/jobs/view/analista-de-tecnologia-da-informa%C3%A7%C3%A3o-junior-at-jobbol-4432216220,,0.0,,analista de sistemas junior,4432216220,
Outros/TI Geral,Júnior,Analista de Tecnologia da Informação Nível 1,Jobbol,linkedin,"São Paulo, SP",Não informado,2026-07-14,https://br.linkedin.com/jobs/view/analista-de-tecnologia-da-informa%C3%A7%C3%A3o-n%C3%ADvel-1-at-jobbol-4440837282,,0.0,,analista de sistemas junior,4440837282,
Outros/TI Geral,Júnior,Analista de Validação de Sistemas Computadorizados Júnior,Jobbol,linkedin,"São Paulo, SP",Não informado,2026-07-31,https://br.linkedin.com/jobs/view/analista-de-valida%C3%A7%C3%A3o-de-sistemas-computadorizados-j%C3%BAnior-at-jobbol-4447522672,,0.0,,analista de sistemas junior,4447522672,
Outros/TI Geral,Aprendiz,Aprendiz de TI,SANTHER - FABRICA DE PAPEL SANTA THEREZINHA,vagas,São Paulo / SP A empresa aceita candidaturas de São Paulo e cidades próximas,Não informado,03/07/2026,https://www.vagas.com.br/vagas/v2823906/aprendiz-de-ti,,0.0,,estagio ti,2823906,(PcD).Estamos em busca de jovens com vontade de aprender e se desenvolver na área Administrativa de Tecnologia
Outros/TI Geral,Estágio,BETIM – PROGRAMA DE ESTÁGIO 2026.2 [ENGENHARIA E TECNOLOGIA DA INFORMAÇÃO],WEG - Estágio,gupy,"Betim, Minas Gerais",Presencial,2026-07-22,https://wegestagio.gupy.io/job/eyJqb2JJZCI6MTE3NDgxNDAsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,Inglês,0.0,,estagio tecnologia,11748140,"Desafiar o estudante a colocar em prática os conhecimentos adquiridos, vivenciando a realidade de uma grande empresa e consolidando a sua formação: este é o objetivo do Programa de Estágio WEG 2026/2!O programa poderá ser realizado em 8h diárias (40h semanais) ou em 6h diárias (30h semanais) e deverá ser caracterizado pela Instituição de ensino como estágio obrigatório ou não obrigatório. É a Instituição de Ensino que define o tipo do estágio e a carga horária que o aluno poderá fazer.Responsabi"
Outros/TI Geral,Estágio,BLUMENAU - PROGRAMA DE ESTÁGIO 2026.2 [ENGENHARIA e TI],WEG - Estágio,gupy,"Blumenau, Santa Catarina",Presencial,2026-06-01,https://wegestagio.gupy.io/job/eyJqb2JJZCI6MTE0MDMzMTYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,Inglês,0.0,,estagio ti,11403316,"Desafiar o estudante a colocar em prática os conhecimentos adquiridos, vivenciando a realidade de uma grande empresa e consolidando a sua formação: este é o objetivo do Programa de Estágio WEG 2026-2!O programa poderá ser realizado em 8h diárias (40h semanais) ou em 6h diárias (30h semanais) e deverá ser caracterizado pela Instituição de ensino como estágio obrigatório ou não obrigatório. É a Instituição de Ensino que define o tipo do estágio e a carga horária que o aluno poderá fazer.Responsabi"
Outros/TI Geral,Estágio,Banco de Talentos | Estágio de Engenharia de Software | Recife,Companhia Excelsior de Seguros,linkedin,"Recife, PE",Não informado,2025-11-27,https://br.linkedin.com/jobs/view/banco-de-talentos-est%C3%A1gio-de-engenharia-de-software-recife-at-companhia-excelsior-de-seguros-4324578199,,0.0,,estagio tecnologia,4324578199,
Outros/TI Geral,Júnior,CSC Jaguariúna | Especialista Jr. - Desenvolvedor de Anaplan (Supply Chain),Ambev,gupy,"Jaguariúna, São Paulo",Presencial,2026-07-27,https://ambev.gupy.io/job/eyJqb2JJZCI6MTE2NzUxMzMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,0.0,,desenvolvedor jr,11675133,"O Analista de Anaplan compartilha responsabilidade pelo design, desenvolvimento e manutenção dos modelos de Anaplan de Supply Chain global, modelos estes que suportam o planejamento financeiro do negócio em diferentes áreas de Supply Chain e direcionam a tomada de decisão estratégica. A posição envolve a colaboração com times diversos, tanto no Brasil quanto no exterior, trabalhando de forma proativa na criação e manutenção de módulos, além da otimização de módulos existentes.Responsabilidades e"
Outros/TI Geral,Júnior,Desenvolvedor Delphi Junior,Jobbol,linkedin,"Fortaleza, CE",Não informado,2026-07-15,https://br.linkedin.com/jobs/view/desenvolvedor-delphi-junior-at-jobbol-4441250711,,0.0,,programador junior,4441250711,
Outros/TI Geral,Júnior,Desenvolvedor Jr.,Viridi Technologies,linkedin,São Paulo e Região,Não informado,2026-06-19,https://br.linkedin.com/jobs/view/desenvolvedor-jr-at-viridi-technologies-4430900979,,0.0,,desenvolvedor junior,4430900979,
Outros/TI Geral,Júnior,Desenvolvedor Jr. – Porto Alegre – RS,BuscarVagas - Empregos Brasil,linkedin,"Porto Alegre, RS",Não informado,2026-05-20,https://br.linkedin.com/jobs/view/desenvolvedor-jr-%E2%80%93-porto-alegre-%E2%80%93-rs-at-buscarvagas-empregos-brasil-4413394746,,0.0,,desenvolvedor junior,4413394746,
Outros/TI Geral,Júnior,Desenvolvedor Junior,AFL Consultores Associados,linkedin,"São Leopoldo, RS",Não informado,2026-07-01,https://br.linkedin.com/jobs/view/desenvolvedor-junior-at-afl-consultores-associados-4435365285,,0.0,,desenvolvedor junior,4435365285,
Outros/TI Geral,Júnior,Desenvolvedor Júnior,Jobbol,linkedin,"Vitória, ES",Não informado,2026-07-10,https://br.linkedin.com/jobs/view/desenvolvedor-j%C3%BAnior-at-jobbol-4439355160,,0.0,,programador junior,4439355160,
Outros/TI Geral,Júnior,Desenvolvedor Software Jr,Superlógica Tecnologias,linkedin,"Campinas, SP",Não informado,2026-07-24,https://br.linkedin.com/jobs/view/desenvolvedor-software-jr-at-superl%C3%B3gica-tecnologias-4444617319,,0.0,,desenvolvedor jr,4444617319,
Outros/TI Geral,Júnior,Desenvolvedor Web Jr,Cognizant,linkedin,São Paulo e Região,Não informado,2026-07-23,https://br.linkedin.com/jobs/view/desenvolvedor-web-jr-at-cognizant-4443460524,,0.0,,desenvolvedor jr,4443460524,
Outros/TI Geral,Júnior,Desenvolvedor Web Júnior – Canoas – RS,BuscarVagas - Empregos Brasil,linkedin,"Canoas, RS",Não informado,2026-06-02,https://br.linkedin.com/jobs/view/desenvolvedor-web-j%C3%BAnior-%E2%80%93-canoas-%E2%80%93-rs-at-buscarvagas-empregos-brasil-4419237715,,0.0,,desenvolvedor junior,4419237715,
Outros/TI Geral,Júnior,Desenvolvedor de Firmware - Júnior / Pleno,Fitec- Inovações Tecnológicas,gupy,"Recife, Pernambuco",Presencial,2026-04-10,https://fitec.gupy.io/job/eyJqb2JJZCI6MTExMjM0NzEsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"C, C#, Git, Linux, Python",0.0,,desenvolvedor junior,11123471,"Desenvolvedor de Firmware Embarcado para atuar no desenvolvimento de equipamentos voltados para aplicações médicas. A atuação será em regime presencial.Responsabilidades e atribuiçõesSerá responsável pela elaboração de projetos de firmware embarcado para atuar no desenvolvimento de equipamentos médicos. As atividades a serem realizadas envolvem a participação em todas as etapas do ciclo de desenvolvimento de firmware: Análise, Projeto, Codificação, Testes e Implantação.Requisitos e qualificações"
Outros/TI Geral,Júnior,Desenvolvedor de Software Jr,HStern,vagas,Rio de Janeiro / RJ A empresa aceita candidaturas de Rio de Janeiro e cidades próximas,Não informado,09/07/2026,https://www.vagas.com.br/vagas/v2824782/desenvolvedor-de-software-jr,Git,0.0,,desenvolvedor junior,2824782,"Descrição: Desenvolvedor Júnior de Software | HSternDescrição:Na HStern, a tecnologia é parte fundamental oportunidade de participar de todas as etapas do ciclo de desenvolvimento, em contato próximo com a equipe técnica de tecnologias, arquitetura e melhores práticas para os desafios do projeto.• Apoiar na documentação técnica versionamento de código.• Co..."
Outros/TI Geral,Júnior,Desenvolvedor de Software Junior,AMLabs Ventures,linkedin,Campinas e Região,Não informado,2026-03-26,https://br.linkedin.com/jobs/view/desenvolvedor-de-software-junior-at-amlabs-ventures-4390811100,,0.0,,desenvolvedor junior,4390811100,
Outros/TI Geral,Júnior,Desenvolvedor de Software Júnior,WeVets,linkedin,"São Paulo, SP",Não informado,2026-07-07,https://br.linkedin.com/jobs/view/desenvolvedor-de-software-j%C3%BAnior-at-wevets-4436846048,,0.0,,desenvolvedor junior,4436846048,
Outros/TI Geral,Júnior,ELAS IN TECH | ANALISTA DE SISTEMAS JÚNIOR,CAST,linkedin,"São Paulo, Brasil",Não informado,2026-07-31,https://br.linkedin.com/jobs/view/elas-in-tech-analista-de-sistemas-j%C3%BAnior-at-cast-4447539587,,0.0,,analista de sistemas junior,4447539587,
